,age,education_level,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,age_group,gender_Male,gender_Other,loan_term_60,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,employment_status_Employed,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,loan_to_income,has_delinquency_history,sevetity_score,payment_income
15195,74,0.0,10.53846998954678,8.053855296717602,0.06485097231961631,685,17512.77,16.76,432.98,2.0,6,10.744386842808064,10.54275098110539,1.3862943611198906,0,3,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17502.231530010453,1,3,53.76058844469973
13946,32,0.0,10.369441430095957,7.884881433981981,0.23980399220731702,724,18410.85,10.26,393.54,2.0,3,10.708497165407914,10.484061602285871,1.3862943611198906,0,4,1,2.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18400.480558569903,1,4,49.91070611460755
6881,27,1.0,10.943325121845993,8.45861235464758,0.02273948696948943,850,16187.76,7.6,325.14,0.0,3,11.139154934962171,10.757775851347715,1.3862943611198906,0,3,1,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16176.816674878155,1,3,38.43892903087727
7296,58,1.0,10.481791060775555,7.997192269714795,0.30306317449008324,766,500.0,12.85,16.81,1.0,2,10.522254877831642,9.638048917029309,1.3862943611198906,0,3,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,489.51820893922445,1,3,2.1019877268249667
10692,67,2.0,10.311894329690201,7.827352538264446,0.3920420877760237,682,5621.86,12.99,189.4,2.0,7,10.218104477974926,9.669282421910827,1.9459101490553132,0,8,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5611.548105670309,1,8,24.197198104225873
1925,68,0.0,10.34598701108857,7.861434276872597,0.2499802052677694,660,5194.8,13.76,120.23,3.0,4,10.298913099143522,10.241740345882098,0.6931471805599453,0,1,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5184.454012988912,1,1,15.293646905336644
18371,60,1.0,9.600462374324177,7.116296736752122,0.24373018492259815,783,1990.5,10.54,64.73,1.0,6,9.502281362348338,7.889208087542687,0.0,0,1,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1980.8995376256757,0,1,9.09602316970593
11281,66,2.0,10.280112759931109,7.795584806034257,0.27535642276114397,659,8614.72,10.51,185.21,3.0,2,10.719911097201809,8.3306925142508,1.0986122886681096,0,3,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8604.439887240069,1,3,23.758320204102738
13727,70,0.0,10.273794802905138,7.789268213320348,0.19392069263730652,568,3491.57,16.46,123.55,5.0,2,9.791143822001876,8.02568641781442,0.0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3481.296205197095,0,0,15.861567045376407
3638,65,3.0,10.950664080528497,8.465950422068065,0.11689375147149933,716,11819.41,11.63,260.71,2.0,2,11.320430776904935,10.513636202946886,0.6931471805599453,0,1,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11808.459335919471,1,1,30.795124823836808
1872,67,0.0,10.600410346488964,8.115777871833354,0.20701416938432615,616,15626.69,10.99,339.68,3.0,6,10.929812083249947,10.662641082696176,1.6094379124341003,2,4,1,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15616.089589653511,1,6,41.85427513718612
14614,61,1.0,10.538555042069413,8.053941119030503,0.2577381960787088,720,5903.44,11.74,130.54,2.0,3,10.772935912062142,10.433174772732313,0.0,0,0,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5892.90144495793,0,0,16.20821385092443
10726,47,0.0,10.075024918412224,7.590579359219007,0.23111172096338664,781,2062.18,11.66,68.16,1.0,7,10.27038368173277,9.787756223190172,0.0,0,0,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2052.104975081588,0,0,8.979551727789717
15727,71,0.0,12.108898309265374,9.624052050129976,0.11689375147149933,543,9730.05,16.24,237.86,5.0,2,12.229823497730235,11.598730155873621,1.0986122886681096,0,2,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9717.941101690734,1,2,24.715161426915564
14423,46,0.0,10.68442901187144,8.19977467427876,0.2295231582782488,493,19566.03,16.03,688.17,5.0,6,10.708750853185782,10.372684606587528,1.0986122886681096,0,2,0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19555.345570988127,1,2,83.92547689861128
1585,24,0.0,10.410894439073878,7.926317359948586,0.1406311297397456,575,19900.32,14.12,464.28,5.0,8,10.269746374053614,9.420688813889024,1.6094379124341003,0,4,0,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19889.909105560924,1,4,58.574490386417175
19060,53,0.0,11.039764215685407,8.555034106932581,0.07417939817425151,754,22588.54,14.37,776.09,1.0,3,10.5079485908333,7.707795300589474,0.6931471805599453,0,1,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22577.500235784315,1,1,90.71734727171861
3998,38,1.0,11.366746889969589,8.881966852038067,0.045928931888399804,675,1599.22,12.55,36.02,2.0,6,11.296950656706027,9.74767841489432,0.6931471805599453,0,1,1,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1587.8532531100304,1,1,4.055408064457571
10344,44,1.0,10.064404574665131,7.579964788327202,0.16126814759612226,634,16370.35,11.81,542.25,3.0,4,10.053549312685064,9.599516871386413,0.6931471805599453,0,1,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16360.285595425335,1,1,71.53727162889201
10447,67,2.0,10.173468505476604,7.688982015825023,0.28367405105424215,743,4268.67,10.81,139.37,1.0,8,10.469200145697597,9.681308535908746,1.0986122886681096,0,3,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4258.496531494524,1,3,18.12593653010979
16146,27,4.0,10.625502519942435,8.140863494961597,0.12221763272424921,597,6610.88,13.16,150.96,4.0,4,11.08140412246193,10.063106255439594,0.6931471805599453,0,1,1,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6600.254497480058,1,1,18.543487443737334
1774,69,0.0,10.420342861160256,7.935762683282695,0.28141245943818555,636,19992.29,12.59,669.68,3.0,3,10.184992460531003,10.033090677108834,1.3862943611198906,0,4,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19981.86965713884,1,4,84.38760415690521
13019,38,0.0,10.414144462070674,7.929569313263636,0.1906203596086497,640,15206.47,12.53,508.93,3.0,5,10.173940171737971,8.150245664706764,0.6931471805599453,0,1,1,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15196.055855537928,1,1,64.1812915549805
1886,52,1.0,10.362527550212887,7.877969642870756,0.11600367575630613,761,6266.16,9.28,200.08,1.0,4,10.750030914074934,10.35586709848452,1.0986122886681096,0,5,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6255.797472449787,1,5,25.397406828174862
11274,53,1.0,9.90427873946519,7.419920005749358,0.02664193094642118,691,16363.06,12.83,370.89,2.0,8,10.280793212183719,8.289700194964189,0.0,0,0,1,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16353.155721260535,0,0,49.985714092957096
8711,43,0.0,9.947371893284078,7.462990055715533,0.06765864847381481,768,11521.96,10.0,371.78,1.0,6,9.749907376607236,8.87219133030282,1.0986122886681096,0,2,1,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11512.012628106715,1,2,49.81649408942628
14433,21,0.0,10.471752400711088,7.987157564717555,0.08984070399978947,671,31549.47,10.57,1026.48,2.0,2,10.412536398767363,9.394681554618854,0.6931471805599453,0,1,1,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31538.99824759929,1,1,128.51630779570064
4711,31,1.0,9.980107794866198,7.495708596663577,0.16889853646181394,571,11750.79,16.54,289.14,5.0,7,10.369838268008879,9.768672479203104,1.791759469228055,0,6,1,2.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11740.809892205134,1,6,38.57407158660082
7779,44,1.0,10.496210348009193,8.011607150364725,0.058268908123975775,584,20197.54,14.57,695.91,4.0,4,10.883146433429518,10.664590066526516,1.3862943611198906,1,4,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20187.04378965199,1,5,86.86272141642878
6914,24,0.0,9.32154895430943,6.837622472301589,0.04210117601863539,636,12715.01,13.28,291.13,3.0,3,9.32489509111075,9.226643746768431,1.0986122886681096,1,2,1,4.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12705.688451045691,1,3,42.577665143013334
3383,26,1.0,10.474292225075228,7.989696033362275,0.25928259793008296,807,20664.03,8.27,650.11,0.0,8,10.909654636769178,10.418592407319004,1.0986122886681096,1,4,1,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20653.555707774925,1,5,81.36855235610466
14968,40,1.0,9.671912934452399,7.187702514560532,0.16211884947643518,615,500.0,15.34,17.42,3.0,5,9.684144271040592,9.254353429634435,1.3862943611198906,0,4,1,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,490.3280870655476,1,4,2.4235838871616253
4769,65,1.0,10.470366329566566,7.98577022465118,0.11064652008706366,748,4598.71,13.45,155.95,1.0,4,10.496954719460032,7.773097920037028,0.6931471805599453,0,1,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4588.239633670433,1,1,19.52848574563287
12672,31,2.0,10.450677024037216,7.966087093148223,0.2934156042995415,581,36183.57,14.15,1239.31,4.0,7,10.312223306247109,7.635178274505854,1.6094379124341003,0,5,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36173.11932297596,1,5,155.57324261066051
18022,44,0.0,10.21615109829303,7.731645593583959,0.16126814759612226,609,15631.68,13.32,529.11,4.0,4,10.262874864676185,9.346382360415957,1.0986122886681096,0,3,0,3.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15621.463848901707,1,3,68.43433181146811
12506,26,1.0,9.966099844685234,7.4817078030176125,0.11689375147149933,745,21673.9,13.68,737.4,1.0,4,10.097662743263808,9.77143791870747,1.0986122886681096,0,2,1,4.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21663.933900155316,1,2,98.56038479644754
1136,40,0.0,10.328535982849116,7.8439898046586,0.21591750622247016,640,23327.18,13.68,793.65,3.0,3,10.786064715064816,9.375026501398812,1.3862943611198906,0,3,1,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23316.851464017152,1,3,101.1793767922347
706,34,0.0,11.357607370646425,8.872829195844172,0.38390093019232385,671,9891.74,10.36,320.85,2.0,1,11.633050821915667,10.43861185765323,1.3862943611198906,0,4,0,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9880.382392629353,1,4,36.160957561346805
19205,57,1.0,10.996370459597864,8.511647844360608,0.037295784743696894,674,22318.39,10.15,721.72,2.0,4,10.53209834528956,10.081925327202478,1.0986122886681096,0,2,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22307.393629540402,1,2,84.79204182280351
11048,42,1.0,10.166031800805563,7.6815465248254196,0.1432341680859078,688,13207.95,12.23,295.34,2.0,3,10.599541504340191,7.947487672911958,0.6931471805599453,0,3,1,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13197.783968199195,1,3,38.447986879401505
18652,32,2.0,11.500642638964012,9.015847443643256,0.1906203596086497,752,18246.61,9.16,380.19,1.0,4,11.8705859930613,9.102775205638785,0.6931471805599453,2,1,1,2.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18235.109357361038,1,3,42.169080874151
7026,34,1.0,10.592916077458746,8.108286166703216,0.20701416938432615,685,17830.9,13.48,604.92,2.0,3,10.123465699239095,8.862224409517498,1.0986122886681096,0,4,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17820.307083922544,1,4,74.60516162886701
16255,55,0.0,10.621962509780676,8.137322727969554,0.08525984395082342,612,31380.48,17.16,1121.3,3.0,6,10.212054019903633,9.959980828554285,1.3862943611198906,0,4,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31369.85803749022,1,4,137.79716467995974
17506,44,1.0,10.837620363636475,8.352929210790265,0.1501426584297195,750,24332.71,13.45,559.27,1.0,4,10.645744132018955,10.434364008087133,1.0986122886681096,0,3,1,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24321.872379636363,1,3,66.95495506864087
14265,62,2.0,10.578030237753062,8.093404222098176,0.04688358589885042,708,13709.35,11.73,453.58,2.0,9,10.40145222770779,10.07673136432979,1.3862943611198906,0,3,1,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13698.771969762247,1,3,56.0431664541786
14996,64,3.0,10.950557568455727,8.46584305330785,0.05259245011917058,713,21777.3,10.09,703.61,2.0,4,11.31152530351244,10.144152700199824,0.0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21766.349442431543,0,0,83.11162817093322
4733,70,0.0,11.24807984448365,8.763317060912826,0.171429115627531,700,10561.95,9.69,339.27,2.0,7,11.226143920254938,9.782906794401406,1.0986122886681096,0,3,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10550.701920155518,1,3,38.71479231457365
15392,31,2.0,10.593137876212415,8.108505897639056,0.2207406666978994,636,13531.55,13.5,459.2,3.0,2,10.179826408269465,9.903434051104952,0.6931471805599453,0,1,1,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13520.956862123787,1,1,56.63188826608669
7956,55,2.0,11.420661151800964,8.935874578487018,0.2374408560150342,658,8974.27,11.28,295.0,3.0,10,11.112476703928369,10.006182669171867,0.6931471805599453,0,4,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8962.8493388482,1,4,33.01299692703924
9054,41,1.0,10.436732670730482,7.952147186503447,0.10255658832509207,600,25054.61,14.68,864.61,4.0,5,10.678466992412623,9.96749139951094,1.3862943611198906,0,3,0,3.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,25044.17326732927,1,3,108.72660926943536
12798,69,2.0,10.162291640937056,7.6778079435793884,0.2151113796169455,736,21133.04,7.2,420.46,2.0,2,9.986415018367808,8.588231170244843,1.9459101490553132,0,6,0,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21122.877708359065,1,6,54.76302651613109
19035,71,1.0,9.776488491982954,7.292207828121917,0.1458304482115395,642,8476.45,11.65,187.06,3.0,5,10.26812545777714,9.28104577624144,0.6931471805599453,0,2,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8466.673511508017,1,2,25.65203905442951
10564,25,1.0,10.254697088303734,7.770176769986604,0.3199072197465178,686,8975.29,13.39,304.1,2.0,3,10.66204974500336,10.470690768713675,1.9459101490553132,0,6,1,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8965.035302911698,1,6,39.13681876255748
4754,58,0.0,10.294305242394206,7.809768571558149,0.04783732941416013,768,25842.49,10.0,833.86,1.0,2,10.20425784928211,7.386191999546124,1.0986122886681096,0,3,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25832.195694757607,1,3,106.77140972355781
16627,41,0.0,9.112348198840891,6.628649656747857,0.13714983814723364,653,2796.9,11.54,92.28,3.0,8,9.799880498665248,9.305248652848132,0.0,0,1,1,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2787.787651801159,0,1,13.921387428593464
18833,66,2.0,10.524715172314766,8.040105328135105,0.24137631957526948,756,21819.11,10.58,469.84,1.0,6,10.74767694377806,10.213670080459094,1.3862943611198906,0,3,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21808.585284827685,1,3,58.43704538992388
17352,22,1.0,10.237521103693979,7.75300962424242,0.04401688541677432,701,21028.37,13.2,710.56,2.0,5,10.424553465113414,10.042013514010183,1.0986122886681096,0,4,1,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21018.132478896307,1,4,91.64957022343846
4907,61,1.0,10.38860513834186,7.90403579405243,0.28292075535007044,687,12865.69,13.77,438.28,2.0,4,10.168522861969421,10.013100862232227,1.0986122886681096,0,2,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12855.301394861659,1,2,55.450153746747155
9084,64,1.0,9.431651846061333,6.947629624624999,0.13802129789737466,618,21215.23,12.65,478.92,3.0,8,10.090618359657977,9.126008311501137,0.0,0,0,1,0.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21205.798348153938,0,0,68.93286284325353
15703,37,4.0,10.836796253829341,8.352106261543836,0.17647114311577905,800,8025.92,9.66,169.19,0.0,6,10.937427266637462,10.407805950155097,1.791759469228055,0,7,1,1.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8015.0832037461705,1,7,20.257165642038448
12066,40,0.0,10.772845154884168,8.288169888189634,0.22474227267790678,833,14993.51,8.83,475.6,0.0,4,10.559898910044561,10.31707591086045,0.6931471805599453,0,1,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14982.737154845116,1,1,57.38299364226525
3428,50,2.0,10.011382753164217,7.526970625721248,0.2295231582782488,603,21134.82,16.3,517.33,4.0,1,10.443212829313698,9.02237451605311,0.0,0,2,1,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21124.808617246836,0,2,68.7301738938869
14145,32,0.0,9.919835198644654,7.435467517904551,0.23269776411902143,730,4845.4,9.92,156.17,2.0,6,9.918945953408562,9.73207685523898,1.3862943611198906,0,3,1,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4835.480164801355,1,3,21.00338675731469
3589,41,2.0,10.146531765556674,7.6620540013353295,0.3199072197465178,647,26039.15,13.02,877.61,3.0,4,9.887578674748703,9.444944400427167,1.0986122886681096,0,2,1,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26029.003468234445,1,2,114.53978265450121
11338,75,1.0,11.069617046653653,8.584881745984916,0.061095099359810875,741,5918.18,8.25,186.14,1.0,3,11.480093754603299,11.087608047331743,0.6931471805599453,0,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5907.110382953347,1,1,21.68230215716789
10622,42,0.0,10.26680339680279,7.7822777354201085,0.24842135849847827,647,15571.1,12.91,523.98,3.0,5,9.995313487585143,7.4947416237134865,1.0986122886681096,0,2,0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15560.833196603198,1,2,67.32990235174563
10587,32,1.0,11.739847708027941,9.255028802191195,0.1873090983049937,723,17845.6,7.89,558.31,2.0,5,11.38992256700592,11.105833534303532,1.791759469228055,0,5,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17833.86015229197,1,5,60.325041869974086
19075,52,0.0,9.992616851810826,7.508211346984919,0.06015392281974709,718,17101.25,13.5,580.34,2.0,8,10.537868586369472,9.453473199833184,1.0986122886681096,0,2,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17091.25738314819,1,2,77.29404157396925
14575,31,4.0,11.070335581695396,8.585599224080298,0.17898265552844,597,13458.49,14.84,465.49,4.0,5,11.089051855320816,10.485383009410251,2.0794415416798357,0,8,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13447.419664418305,1,8,54.21753192187514
13509,72,0.0,9.249713958059187,6.765869081974861,0.2342812957246657,684,21626.82,13.54,498.08,2.0,2,9.210014318826632,7.817991720571044,0.6931471805599453,0,1,0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21617.57028604194,1,1,73.61655893208881
1434,48,0.0,10.874642346013694,8.389943740300742,0.17898265552844,585,2588.46,15.18,89.96,4.0,7,11.292381905745374,9.776418661463868,1.0986122886681096,0,3,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2577.585357653986,1,3,10.722360338112985
9131,68,1.0,10.738669308474735,8.254000784133124,0.14236724128692196,628,18935.56,13.88,646.07,3.0,4,10.931277082208183,9.706854472700268,1.0986122886681096,0,3,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18924.821330691528,1,3,78.27355689642735
13388,32,2.0,10.602615810737342,8.117983477470581,0.41012091964435843,713,10805.64,12.59,361.95,2.0,1,10.94213679216693,10.55767168674385,0.6931471805599453,0,1,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10795.037384189262,1,1,44.586195698045096
4119,72,2.0,10.474500149423156,7.989902763619001,0.211880359035499,840,5092.54,12.78,171.05,0.0,7,10.673176010217688,10.492055023640843,0.6931471805599453,0,1,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5082.065499850577,1,1,21.408270546026454
5612,71,2.0,10.336343742909374,7.851793464858803,0.0573250666192694,712,500.0,13.2,16.9,2.0,5,10.043906670228624,8.443686576872317,0.6931471805599453,0,1,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,489.6636562570906,1,1,2.1523744957934787
15547,57,0.0,10.718233590347463,8.233569539091958,0.030529205034822874,689,19894.2,15.97,699.13,2.0,6,11.037856387978842,9.454582181482493,0.6931471805599453,0,2,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19883.48176640965,1,2,84.9121388579544
3729,24,1.0,10.51768513609265,8.033074410478811,0.03343477608623739,784,11415.73,8.93,362.65,1.0,5,10.826165840468324,8.773291713206136,1.0986122886681096,0,2,1,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11405.212314863908,1,2,45.144608585591854
13831,43,0.0,12.20641848572056,9.72156691536316,0.24451357705040225,748,31076.98,8.19,976.57,1.0,5,11.588699783711279,11.445406292769146,1.0986122886681096,0,3,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31064.77358151428,1,3,100.45397089811824
1376,21,0.0,10.673971860910148,8.189319481283134,0.3947411447451887,743,2125.49,15.12,50.7,1.0,8,10.943371430858617,10.825360872726447,1.9459101490553132,0,6,0,4.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2114.8160281390897,1,6,6.190990608667295
1372,66,0.0,10.618139097889811,8.133502295165242,0.07325046173959267,724,23875.61,10.43,775.23,2.0,4,10.261079126241407,9.24667519417985,0.0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23864.99186090211,0,0,95.31318389875125
12373,43,1.0,10.714154623021544,8.229492452123566,0.058268908123975775,685,4955.93,14.09,169.6,2.0,5,11.130986924031976,10.801237460705018,0.0,0,1,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4945.215845376979,0,1,20.608804368759806
2788,75,2.0,10.52205772788662,8.03744624988751,0.3694924476493468,673,13810.36,12.51,462.07,2.0,4,10.676671363828069,10.167705098615864,0.0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13799.837942272114,0,0,57.489653508596334
6993,29,2.0,11.345611528366653,8.860835376698672,0.08434114843375087,735,17413.39,12.35,581.29,2.0,1,10.747922819609855,10.374483813959493,0.6931471805599453,0,1,1,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17402.044388471633,1,1,65.60216675829658
4744,70,2.0,10.515939729390396,8.031330062518307,0.13889199886661863,708,31003.19,11.92,1028.57,2.0,6,10.983499420967473,10.211073717724531,1.791759469228055,0,6,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30992.67406027061,1,6,128.06969605199876
19308,73,0.0,9.549937720344893,7.065809757633093,0.04114194333117518,652,3704.51,11.18,121.6,3.0,4,9.570148901104526,9.268498896649639,1.0986122886681096,0,4,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3694.960062279655,1,4,17.209634022291254
13546,29,0.0,11.56262350261208,9.077821038475584,0.0880108773227133,544,20464.29,15.16,711.01,5.0,2,10.910708340006503,9.786645823711428,1.0986122886681096,0,2,1,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20452.727376497387,1,2,78.32386174903027
11190,37,4.0,10.471365117807423,7.986770119303427,0.08434114843375087,667,19051.0,11.95,632.31,3.0,4,10.257748134246572,10.133997505171681,1.0986122886681096,0,3,1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19040.528634882194,1,3,79.16967567048836
13830,59,1.0,10.818847851691977,8.334161782737038,0.044973365642731154,555,18176.19,14.86,628.84,5.0,5,11.012133171913153,8.642639235526408,1.3862943611198906,0,4,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18165.371152148306,1,4,75.45329889114313
8099,38,1.0,11.466154875087089,8.98136359040699,0.23269776411902143,655,34211.47,11.68,1131.09,3.0,3,11.560811029636684,11.423083904970072,0.0,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34200.00384512491,0,0,125.93744687144377
3955,31,1.0,10.247832999649514,7.763314633341671,0.12133228516752496,736,12936.29,9.34,413.42,2.0,4,10.38931347156378,9.924894284724708,0.6931471805599453,0,1,1,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12926.04216700035,1,1,53.253026513244116
4448,31,1.0,11.098248457301388,8.613508320635157,0.09712671073072274,720,7159.59,13.68,243.59,2.0,5,11.330613108133955,11.080200972930776,1.0986122886681096,0,3,1,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7148.491751542699,1,3,28.279998222842345
